"LONG"	"LAT"	"STATIONID"	"SAMPLEID"	"COLLDATE"	"TAXAID"	"N_TAXA"	"NONTARGET"	"TolVal"	"BCG_Attr"	"BCG_Attr2"	"FFG"	"HABIT"	"LIFE_CYCLE"	"AIRBREATHER"	"PHYLUM"	"CLASS"	"ORDER"	"FAMILY"	"GENUS"	"CFS"	"L3Eco"	"WsAreaSqKm"	"ElevCat"	"PrecipCat"	"PrecipWs"	"TmeanCat"	"WetIndexWs"	"WtDepWs"	"PermWs"	"SandWs"	"ClayWs"	"Fe2O3Cat"	"MgOCat"	"K2OWs"	"Al2O3Ws"	"NWs"	"SWs"
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"CERATOPOGONIDAE"	1	FALSE	5	"4"	"4_middle"	"PR"	"SP"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CERATOPOGONIDAE"	""	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"CHEUMATOPSYCHE"	53	FALSE	6	"4"	"4_worse"	"CF"	"CN"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"TRICHOPTERA"	"HYDROPSYCHIDAE"	"CHEUMATOPSYCHE"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"CHIMARRA"	5	FALSE	2	"3"	""	"CF"	"CN"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"TRICHOPTERA"	"PHILOPOTAMIDAE"	"CHIMARRA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"CHIRONOMIDAE"	2	FALSE	5	"4"	"4_middle"	"CG"	"BU"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	""	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"CLADOTANYTARSUS"	12	FALSE	5	"4"	"4_middle"	"CG"	"CB"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"CLADOTANYTARSUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"CLINOTANYPUS"	1	FALSE	5	"4"	"4_middle"	"PR"	"BU"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"CLINOTANYPUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"COENAGRIONIDAE"	1	FALSE	6	"4"	"4_worse"	"PR"	"CB"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"COENAGRIONIDAE"	""	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"CORYDALIDAE"	3	FALSE	5	"4"	"4_middle"	"PR"	"CN"	"semi"	FALSE	"ARTHROPODA"	"INSECTA"	"MEGALOPTERA"	"CORYDALIDAE"	""	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"CORYDALUS CORNUTUS"	12	FALSE	5	"4"	"4_middle"	"PR"	"CN"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"MEGALOPTERA"	"CORYDALIDAE"	"CORYDALUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"CRICOTOPUS"	1	FALSE	5	"4"	"4_middle"	"SH,CG"	"CN"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"CRICOTOPUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"CRICOTOPUS/ORTHOCLADIUS"	1	FALSE	5	"4"	"4_middle"	"SH,CG"	"CN"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"CRICOTOPUS/ORTHOCLADIUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"CRYPTOCHIRONOMUS"	9	FALSE	6	"4"	"4_worse"	"PR"	"SP"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"CRYPTOCHIRONOMUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"DICROTENDIPES"	2	FALSE	6	"4"	"4_worse"	"CG"	"BU"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"DICROTENDIPES"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"DUBIRAPHIA"	3	FALSE	5	"4"	"4_middle"	"CG,SC"	"CN"	"semi,uni"	FALSE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"ELMIDAE"	"DUBIRAPHIA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"DUGESIA"	6	FALSE	5	"4"	"4_middle"	"CG,PR"	"SP"	NA	FALSE	"PLATYHELMINTHES"	"TURBELLARIA"	"TRICLADIDA"	"PLANARIIDAE"	"DUGESIA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"ERPOBDELLIDAE"	1	FALSE	7	"4"	"4_worse"	"PR"	"SP"	"uni"	FALSE	"ANNELIDA"	"HIRUDINEA"	"ARHYNCHOBDELLID"	"ERPOBDELLIDAE"	""	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"FALLCEON QUILLERI"	7	FALSE	6	"4"	"4_worse"	"CG,SH"	"SW"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"EPHEMEROPTERA"	"BAETIDAE"	"FALLCEON"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"FERRISSIA"	2	FALSE	5	"4"	"4_middle"	"SC"	"CB"	NA	FALSE	"MOLLUSCA"	"GASTROPODA"	"BASOMMATOPHORA"	"ANCYLIDAE"	"FERRISSIA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"GOMPHIDAE"	3	FALSE	5	"4"	"4_middle"	"PR"	"BU"	"semi"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"GOMPHIDAE"	""	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"GOMPHUS"	3	FALSE	5	"4"	"4_middle"	"PR"	"BU"	"semi"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"GOMPHIDAE"	"GOMPHUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"HELICHUS BASALIS"	1	FALSE	5	"4"	"4_middle"	"SC,SH,CG"	"CN"	"semi"	FALSE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"DRYOPIDAE"	"HELICHUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"HELICHUS LITHOPHILUS"	2	FALSE	5	"4"	"4_middle"	"SC,SH,CG"	"CN"	"semi"	FALSE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"DRYOPIDAE"	"HELICHUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"HELICOPSYCHE BOREALIS"	16	FALSE	5	"4"	"4_middle"	"SC"	"CN"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"TRICHOPTERA"	"HELICOPSYCHIDAE"	"HELICOPSYCHE"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"HETAERINA AMERICANA"	1	FALSE	5	"4"	"4_middle"	"PR"	"CB,CN"	"semi"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"CALOPTERYGIDAE"	"HETAERINA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"HEXATOMA"	1	FALSE	2	"3"	""	"PR"	"BU"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"TIPULIDAE"	"HEXATOMA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"HYBOMITRA"	1	FALSE	5	"4"	"4_middle"	"PR"	"SP"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"TABANIDAE"	"HYBOMITRA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"HYDROPSYCHE"	5	FALSE	6	"4"	"4_worse"	"CF"	"CN"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"TRICHOPTERA"	"HYDROPSYCHIDAE"	"HYDROPSYCHE"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"HYDROPTILIDAE"	1	FALSE	5	"4"	"4_middle"	"SC,PH"	"CB"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"TRICHOPTERA"	"HYDROPTILIDAE"	""	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"ISONYCHIA"	1	FALSE	5	"4"	"4_middle"	"CF"	"SW,CN"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"EPHEMEROPTERA"	"ISONYCHIIDAE"	"ISONYCHIA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"LACCOPHILUS MACULOSUS"	1	FALSE	6	"4"	"4_worse"	"PR"	"SW"	"multi"	TRUE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"DYTISCIDAE"	"LACCOPHILUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"LEPTOCERIDAE"	2	FALSE	5	"4"	"4_middle"	"CG"	"CB"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"TRICHOPTERA"	"LEPTOCERIDAE"	""	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"LEUCROCUTA MACULIPENNIS"	3	FALSE	3	"3"	""	"SC"	"CN"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"EPHEMEROPTERA"	"HEPTAGENIIDAE"	"LEUCROCUTA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"MACRONYCHUS GLABRATUS"	7	FALSE	5	"4"	"4_middle"	"CG"	"CN"	"semi,uni"	FALSE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"ELMIDAE"	"MACRONYCHUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"METROBATES"	2	FALSE	5	"4"	"4_middle"	"PR"	"SK"	"uni"	TRUE	"ARTHROPODA"	"INSECTA"	"HEMIPTERA"	"GERRIDAE"	"METROBATES"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"MICROVELIA"	4	FALSE	5	"4"	"4_middle"	"PR"	"SK"	"multi"	TRUE	"ARTHROPODA"	"INSECTA"	"HEMIPTERA"	"VELIIDAE"	"MICROVELIA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"NECTOPSYCHE DIARINA"	7	FALSE	6	"4"	"4_worse"	"SH"	"CB,SP"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"TRICHOPTERA"	"LEPTOCERIDAE"	"NECTOPSYCHE"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"NEURECLIPSIS"	3	FALSE	5	"4"	"4_middle"	"CF"	"CN"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"TRICHOPTERA"	"POLYCENTROPODIDAE"	"NEURECLIPSIS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"OLIGOCHAETA"	5	FALSE	5	"4"	"4_middle"	"CG"	"BU"	NA	FALSE	"ANNELIDA"	"OLIGOCHAETA"	""	""	""	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"PARALAUTERBORNIELLA"	2	FALSE	5	"4"	"4_middle"	"CG"	"BU"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"PARALAUTERBORNIELLA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"PARATENDIPES"	3	FALSE	5	"4"	"4_middle"	"CG"	"BU"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"PARATENDIPES"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"PELTODYTES LENGI"	1	FALSE	6	"4"	"4_worse"	"SH,PH"	"CB,CN"	"multi"	TRUE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"HALIPLIDAE"	"PELTODYTES"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"PELTODYTES LITORALIS"	4	FALSE	6	"4"	"4_worse"	"SH,PH"	"CB,CN"	"multi"	TRUE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"HALIPLIDAE"	"PELTODYTES"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"PELTODYTES SEXMACULATUS"	1	FALSE	6	"4"	"4_worse"	"SH,PH"	"CB,CN"	"multi"	TRUE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"HALIPLIDAE"	"PELTODYTES"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"PHYSELLA"	1	FALSE	8	"5"	""	"SC"	"CB"	"multi"	FALSE	"MOLLUSCA"	"GASTROPODA"	"BASOMMATOPHORA"	"PHYSIDAE"	"PHYSELLA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"POLYCENTROPODIDAE"	1	FALSE	5	"4"	"4_middle"	"CF"	"CN"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"TRICHOPTERA"	"POLYCENTROPODIDAE"	""	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"POLYPEDILUM"	14	FALSE	5	"4"	"4_middle"	"SH,CG"	"CB,CN"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"POLYPEDILUM"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"PROGOMPHUS OBSCURUS"	18	FALSE	5	"4"	"4_better"	"PR"	"BU"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"GOMPHIDAE"	"PROGOMPHUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"PSEUDOCHIRONOMUS"	1	FALSE	5	"4"	"4_middle"	"CG"	"BU"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"PSEUDOCHIRONOMUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"RHAGOVELIA"	2	FALSE	5	"4"	"4_middle"	"PR"	"SK"	"uni"	TRUE	"ARTHROPODA"	"INSECTA"	"HEMIPTERA"	"VELIIDAE"	"RHAGOVELIA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"RHEOTANYTARSUS"	3	FALSE	5	"4"	"4_middle"	"CF"	"CN"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"RHEOTANYTARSUS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"SIALIS"	1	FALSE	5	"4"	"4_middle"	"PR"	"BU"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"MEGALOPTERA"	"SIALIDAE"	"SIALIS"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"SOMATOCHLORA"	1	FALSE	5	"4"	"4_middle"	"PR"	"SP,CB"	"semi,uni"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"CORDULIIDAE"	"SOMATOCHLORA"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
-96.21671652	39.56603738	"KS_MMI_Site611"	"KS_Liz_3606_Rep1"	"02-Aug-17"	"SPHAERIUM"	2	FALSE	5	"4"	"4_middle"	"CF"	"BU"	"uni"	FALSE	"MOLLUSCA"	"BIVALVIA"	"VENEROIDA"	"PISIDIIDAE"	"SPHAERIUM"	5.71	"eco3_47"	73.6794	370.6349	865.5076975	868.1677842	11.87039502	772.2549	101.674	0.9543	17.5746	36.6406	5.1688	1.4325	2.2158	11.35	0.1633	0.0956
