"SAMPLEID","LONG","CFS","WsAreaSqKm","ElevCat","PrecipCat","PrecipWs","TmeanCat","WetIndexWs","WtDepWs","PermWs","SandWs","ClayWs","Fe2O3Cat","MgOCat","K2OWs","Al2O3Ws","NWs","SWs","L3Eco","TAXAID","N_TAXA","file_taxatrans","file_attributes","Rank","Slash","NONTARGET","BCG_sens","Habit_CBCN","Order_EPT","Volt_semi","TolVal","BCG_Attr","BCG_Attr2","FFG","FFG_Src","HABIT","HABIT_Src","LIFE_CYCLE","LIFE_CYCLE_Src","THERMAL_INDICATOR","AIRBREATHER","PHYLUM","CLASS","ORDER","FAMILY","GENUS","KBGENSPE","NOD","AP","HM","POC","SA","SSS","Min_HM1988","Max_HM1988","Mean_HM1988","KBTOLR","EXCLUDE"
"KS_Liz_3630_Rep1",-98.19188298,0.92,7.6041,495.4407,795.7356981,795.7356981,13.66427965,953.3776,181.051,6.2815,51.5965,17.4654,16.017,1.0916,2.3633,12.8158,0.2828,0.0432,"eco3_27","PLANORBELLA",15,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","SC","IA; NE; MODNR; OK; MN; NRSA","CB","OK; MN; NRSA",NA,NA,NA,FALSE,"MOLLUSCA","GASTROPODA","BASOMMATOPHORA","PLANORBIDAE","PLANORBELLA","PLANORBELLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE
"KS_Liz_3630_Rep1",-98.19188298,0.92,7.6041,495.4407,795.7356981,795.7356981,13.66427965,953.3776,181.051,6.2815,51.5965,17.4654,16.017,1.0916,2.3633,12.8158,0.2828,0.0432,"eco3_27","PLATHEMIS LYDIA",10,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","IA; OK; MN; Tward","SP","MN; Tward",NA,NA,NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","LIBELLULIDAE","PLATHEMIS","PLATHEMIS LYDIA",4,3,5,3,3,3,3,5,3.5,4,FALSE
"KS_Liz_3630_Rep1",-98.19188298,0.92,7.6041,495.4407,795.7356981,795.7356981,13.66427965,953.3776,181.051,6.2815,51.5965,17.4654,16.017,1.0916,2.3633,12.8158,0.2828,0.0432,"eco3_27","PROCLADIUS",7,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","NE; MODNR; MN; Tward; NRSA","SP","NE; MODNR; OK; MN; Tward; NRSA","multi","Tward",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PROCLADIUS","PROCLADIUS",3,3,3,3,4,4,3,4,3.333333333,6,FALSE
"KS_Liz_3630_Rep1",-98.19188298,0.92,7.6041,495.4407,795.7356981,795.7356981,13.66427965,953.3776,181.051,6.2815,51.5965,17.4654,16.017,1.0916,2.3633,12.8158,0.2828,0.0432,"eco3_27","RANATRA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","CN","NE; MODNR; Tward; NRSA","multi,uni","NRSA",NA,TRUE,"ARTHROPODA","INSECTA","HEMIPTERA","NEPIDAE","RANATRA","RANATRA",3,4,3,3,3,4,3,4,3.333333333,99,FALSE
"KS_Liz_3630_Rep1",-98.19188298,0.92,7.6041,495.4407,795.7356981,795.7356981,13.66427965,953.3776,181.051,6.2815,51.5965,17.4654,16.017,1.0916,2.3633,12.8158,0.2828,0.0432,"eco3_27","STICTOCHIRONOMUS",5,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,6,"4","4_worse","CG","NE; MODNR; OK; MN; Tward; NRSA","BU","NE; MODNR; OK; MN; Tward; NRSA",NA,NA,NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","STICTOCHIRONOMUS","STICTOCHIRONOMUS",3,2,3,2,3,3,2,3,2.666666667,6,FALSE
"KS_Liz_3630_Rep1",-98.19188298,0.92,7.6041,495.4407,795.7356981,795.7356981,13.66427965,953.3776,181.051,6.2815,51.5965,17.4654,16.017,1.0916,2.3633,12.8158,0.2828,0.0432,"eco3_27","TABANUS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","IA; MODNR; OK; MN; Tward; NRSA","SP","MODNR; OK; MN; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","TABANIDAE","TABANUS","TABANUS",3,3,5,3,5,3,3,5,3.666666667,10,FALSE
"KS_Liz_3630_Rep1",-98.19188298,0.92,7.6041,495.4407,795.7356981,795.7356981,13.66427965,953.3776,181.051,6.2815,51.5965,17.4654,16.017,1.0916,2.3633,12.8158,0.2828,0.0432,"eco3_27","TANYPUS",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,7,"4","4_worse","PR","NE; MODNR; MN; Tward; NRSA","SP","NE; MODNR; OK; MN; Tward; NRSA",NA,NA,NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","TANYPUS","TANYPUS",4,2,1,2,3,4,1,4,2.666666667,6,FALSE
"KS_Liz_3630_Rep1",-98.19188298,0.92,7.6041,495.4407,795.7356981,795.7356981,13.66427965,953.3776,181.051,6.2815,51.5965,17.4654,16.017,1.0916,2.3633,12.8158,0.2828,0.0432,"eco3_27","THIENEMANNIMYIA GROUP",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","NRSA","SP","NRSA","multi","Tward",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","THIENEMANNIMYIA GROUP",NA,3,3,1,3,3,3,1,3,2.666666667,NA,FALSE
"KS_Liz_3630_Rep1",-98.19188298,0.92,7.6041,495.4407,795.7356981,795.7356981,13.66427965,953.3776,181.051,6.2815,51.5965,17.4654,16.017,1.0916,2.3633,12.8158,0.2828,0.0432,"eco3_27","TRICHOCORIXA",5,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,8,"5",NA,"PR","IA; NE; MODNR; OK; MN; Tward; NRSA","SW","NE; MODNR; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","HEMIPTERA","CORIXIDAE","TRICHOCORIXA","TRICHOCORIXA",3,4,3,3,4,3,3,4,3.333333333,99,FALSE
"KS_Liz_3630_Rep1",-98.19188298,0.92,7.6041,495.4407,795.7356981,795.7356981,13.66427965,953.3776,181.051,6.2815,51.5965,17.4654,16.017,1.0916,2.3633,12.8158,0.2828,0.0432,"eco3_27","TROPISTERNUS",5,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","PR","NE; MODNR; OK; MN; Tward; NRSA","CB","NE; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","TROPISTERNUS","TROPISTERNUS",3,4,1,3,3,3,1,4,2.833333333,99,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","ABLABESMYIA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","MODNR; MN; Tward; NRSA","SP","MODNR; OK; MN; Tward; NRSA","multi","Tward",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ABLABESMYIA","ABLABESMYIA",3,3,1,3,3,3,1,3,2.666666667,6,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","ARGIA",15,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","CB,CN","NE; OK; MN; NRSA; Tward; MO","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","ARGIA","ARGIA",2,4,2,3,3,3,2,4,2.833333333,6,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","CAENIS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,"yes",NA,5,"4","4_middle","CG","IA; NE; MODNR; OK; MN; Tward; NRSA","SP","IA; NE; MODNR; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","CAENIDAE","CAENIS","CAENIS",3,0,2,0,3,3,0,3,1.833333333,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","CORBICULA FLUMINEA",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,NA,NA,5,"6m",NA,"CF","IA; NE; OK; MN; NRSA","BU","NE; MN; NRSA","multi","NRSA","warm",FALSE,"MOLLUSCA","BIVALVIA","VENEROIDA","CORBICULIDAE","CORBICULA","CORBICULA FLUMINEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,99,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","CORYDALUS CORNUTUS",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","PR","IA; NE; OK; MN; Tward; NRSA","CN","IA; MN; Tward; NRSA","uni","NRSA","warm",FALSE,"ARTHROPODA","INSECTA","MEGALOPTERA","CORYDALIDAE","CORYDALUS","CORYDALUS CORNUTUS",2,2,5,2,3,3,2,5,2.833333333,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","DNI",5,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","DREISSENA POLYMORPHA",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,5,"6m",NA,"CF","MODNR; MN; NRSA","CN","MN","uni","NRSA",NA,FALSE,"MOLLUSCA","BIVALVIA","VENEROIDA","DREISSENIDAE","DREISSENA","DREISSENA POLYMORPHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,99,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","DUGESIA",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","CG,PR","NRSA; NE","SP","NE; OK; MN; NRSA",NA,NA,NA,FALSE,"PLATYHELMINTHES","TURBELLARIA","TRICLADIDA","PLANARIIDAE","DUGESIA","DUGESIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","FERRISSIA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","SC","IA; NE; MODNR; MN; NRSA","CB","OK; MN; NRSA",NA,NA,NA,FALSE,"MOLLUSCA","GASTROPODA","BASOMMATOPHORA","ANCYLIDAE","FERRISSIA","FERRISSIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","GLOSSIPHONIIDAE",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Family",NA,FALSE,NA,NA,NA,NA,7,"4","4_worse","PR","IA; NE; OK; MN; NRSA","SP","NRSA; mixed","multi,uni","NRSA",NA,FALSE,"ANNELIDA","HIRUDINEA","RHYNCHOBDELLIDA","GLOSSIPHONIIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","GOMPHIDAE",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Family",NA,FALSE,NA,NA,NA,"yes",5,"4","4_middle","PR","IA; NE; MODNR; OK; MN; NRSA","BU","IA; NE; MODNR; OK; MN; NRSA","semi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","GOMPHIDAE",NA,NA,3,2,1,3,3,4,1,4,2.666666667,NA,TRUE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","GOMPHUS EXTERNUS",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,NA,"yes",5,"4","4_middle","PR","NRSA","BU","NRSA","semi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","GOMPHIDAE","GOMPHUS","GOMPHUS EXTERNUS",3,2,1,3,3,5,1,5,2.833333333,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","HEPTAGENIA FLAVESCENS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","SC","IA; NE; MN; NRSA; Tward","CN","NE; MN; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","HEPTAGENIA","HEPTAGENIA FLAVESCENS",2,2,2,2,3,3,2,3,2.333333333,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","ISONYCHIA",6,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","CF","IA; MODNR; OK; MN; Tward; NRSA","SW,CN","IA; NE; MODNR; OK; MN; Tward; NRSA","uni","NRSA","warm",FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","ISONYCHIIDAE","ISONYCHIA","ISONYCHIA",2,0,2,0,3,2,0,3,1.5,3,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","LIMNODRILUS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","CG","NE; OK; MN; NRSA","BU,CN","NE; OK; MN; NRSA",NA,NA,NA,FALSE,"ANNELIDA","OLIGOCHAETA","TUBIFICIDA","NAIDIDAE","LIMNODRILUS","LIMNODRILUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","MACCAFFERTIUM MEXICANUM",13,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","SC","NE; MODNR; MN; Tward","CN","NE; MN; Tward; NRSA","uni","Tward","warm",FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM MEXICANUM",3,2,2,2,3,4,2,4,2.666666667,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","MACCAFFERTIUM TERMINATUM",11,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","SC","IA; NE; MODNR; MN; Tward","CN","NE; MN; Tward; NRSA","uni","Tward","warm",FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM TERMINATUM",2,2,2,2,3,4,2,4,2.5,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","NECTOPSYCHE CANDIDA",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","SH","IA; MODNR; MN; NRSA; Tward","CB,SP","MN; Tward; NRSA","uni","Tward; NRSA","warm",FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","LEPTOCERIDAE","NECTOPSYCHE","NECTOPSYCHE CANDIDA",3,3,2,2,3,3,2,3,2.666666667,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","NEOPERLA",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,"yes","yes","yes",NA,2,"3",NA,"PR","IA; NE; MODNR; OK; MN; Tward; NRSA","CN","IA; NE; OK; MN; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","NEOPERLA","NEOPERLA",1,2,2,1,3,2,1,3,1.833333333,2,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","NEUROCORDULIA MOLESTA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","PR","IA; OK; MN; Tward; NRSA","CB","MN; Tward; NRSA","uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","CORDULIIDAE","NEUROCORDULIA","NEUROCORDULIA MOLESTA",2,3,1,3,3,3,1,3,2.5,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","PHYSELLA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,8,"5",NA,"SC","NE; MODNR; OK; MN; NRSA","CB","OK; MN; NRSA","multi","NRSA",NA,FALSE,"MOLLUSCA","GASTROPODA","BASOMMATOPHORA","PHYSIDAE","PHYSELLA","PHYSELLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR",4,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","SH,CG","NRSA based on Polypedilum","CB,CN","Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM","POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR",3,3,3,3,3,3,3,3,3,3,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","POLYPEDILUM (URESIPEDILUM) CONVICTUM",5,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","SH,CG","NRSA based on Polypedilum","CB,CN","Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM","POLYPEDILUM (URESIPEDILUM) CONVICTUM",3,3,3,3,3,3,3,3,3,6,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","POTAMYIA FLAVA",36,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","CF","IA; NE; MODNR; OK; MN; Tward; NRSA","CN","NE; MN; Tward; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","POTAMYIA","POTAMYIA FLAVA",2,3,2,2,2,3,2,3,2.333333333,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","PSEUDOCLOEON",16,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,"yes",NA,6,"4","4_worse","SC,SH,CG","NRSA","SW","NRSA","multi,uni","NRSA","warm",FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","PSEUDOCLOEON","PSEUDOCLOEON",2,1,2,1,2,2,1,2,1.666666667,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","SIMULIUM",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","CF","IA; NE; MODNR; OK; MN; Tward; NRSA","CN","NE; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","SIMULIIDAE","SIMULIUM","SIMULIUM",3,4,2,3,3,2,2,4,2.833333333,6,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","STENACRON INTERPUNCTATUM",4,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","CG","IA; MN; Tward; NRSA","CN","NE; MN; Tward; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","STENACRON","STENACRON INTERPUNCTATUM",4,2,3,2,3,3,2,4,2.833333333,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","STENELMIS",20,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,"yes",5,"4","4_middle","SC","IA; NE; MODNR; MN; NRSA; Tward","CN","NE; OK; MN; Tward; NRSA","semi,uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","STENELMIS","STENELMIS",2,4,1,3,3,4,1,4,2.833333333,4,TRUE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","STENELMIS BICARINATA",8,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,"yes",5,"4","4_middle","SC","IA; MN; NRSA; Tward","CN","MN; Tward; NRSA","semi,uni","NRSA","warm",FALSE,"ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","STENELMIS","STENELMIS BICARINATA",2,4,1,3,3,4,1,4,2.833333333,4,FALSE
"KS_Liz_3631_Rep1",-95.63551773,572,8939.3724,299.5518,1045.932543,919.6524561,13.49372632,866.871,143.8889,1.3273,10.349,40.5718,15.8302,1.0948,0.979,5.1294,0.1022,2.1846,"eco3_40","STENONEMA FEMORATUM",4,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,"yes","yes","yes",NA,3,"4","4_better","SC","IA; NE; MODNR; MN; NRSA; Tward","CN","NE; MN; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","STENONEMA","STENONEMA FEMORATUM",3,2,3,2,3,4,2,4,2.833333333,4,FALSE
