TaxaID,Rank,Slash,NonTarget,BCG_sens,Habit_CBCN,Order_EPT,Volt_semi,TolVal,BCG_Attr,BCG_Attr2,FFG,FFG_Src,HABIT,HABIT_Src,LIFE_CYCLE,LIFE_CYCLE_Src,THERMAL_INDICATOR,AirBreather,PHYLUM,CLASS,ORDER,FAMILY,GENUS,KBGENSPE,NOD,AP,HM,POC,SA,SSS,Min_HM1988,Max_HM1988,Mean_HM1988,KBTOLR
ERIOPTERA,Genus,,FALSE,,,,,5,4,4_middle,CG,IA; MODNR; OK; MN; Tward; NRSA,"BU,SP",NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ERIOPTERA,ERIOPTERA,3,3,2,3,3,3,2,3,2.833333333,4
ERISTALIS,Genus,,FALSE,,,,,NA,NA,NA,CG,OK; MN; Tward,BU,NE; MN; Tward,NA,,,TRUE,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,ERISTALIS,ERISTALIS,5,2,3,2,5,4,2,5,3.5,10
ERPETOGOMPHUS,Genus,,FALSE,yes,,,yes,4,4,4_better,PR,NE; OK; MN; Tward; NRSA,BU,NE; MN; Tward; NRSA,semi,Tward,warm,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,ERPETOGOMPHUS,,2,2,1,3,3,4,1,4,2.5,
ERPETOGOMPHUS DESIGNATUS,Species,,FALSE,yes,,,yes,4,4,4_better,PR,NE; OK; MN; Tward; NRSA,BU,NE; MN; Tward; NRSA,semi,Tward,warm,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,ERPETOGOMPHUS,ERPETOGOMPHUS DESIGNATUS,2,2,1,3,3,4,1,4,2.5,4
ERPOBDELLA,Genus,,FALSE,,,,,7,4,4_worse,PR,NE; OK; MN; NRSA,SP,OK; NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,ERPOBDELLIDAE,ERPOBDELLA,ERPOBDELLA,,,,,,,,,,9
ERPOBDELLA PUNCTATA,Species,,FALSE,,,,,7,4,4_worse,PR,NE; OK; MN; NRSA,SP,NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,ERPOBDELLIDAE,ERPOBDELLA,ERPOBDELLA PUNCTATA,,,,,,,,,,9
ERPOBDELLIDAE,Family,,FALSE,,,,,7,4,4_worse,PR,NE; MODNR; OK; MN; NRSA,SP,NRSA,uni,NRSA,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,ERPOBDELLIDAE,,,,,,,,,,,,
ERYTHEMIS,Genus,,FALSE,,yes,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,"CB,SP",NRSA,"multi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,ERYTHEMIS,ERYTHEMIS,3,3,3,2,3,5,2,5,3.166666667,4
ERYTHEMIS SIMPLICICOLLIS,Species,,FALSE,,yes,,,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,"CB,SP",NRSA,"multi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,ERYTHEMIS,ERYTHEMIS SIMPLICICOLLIS,3,3,3,2,3,5,2,5,3.166666667,4
ERYTHRODIPLAX,Genus,,FALSE,,yes,,,5,4,4_middle,PR,Tward,CB,Tward,multi,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,ERYTHRODIPLAX,,,,,,,,,,,
ERYTHRODIPLAX UMBRATA,Species,,FALSE,,yes,,,5,4,4_middle,PR,Tward,CB,Tward,multi,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,ERYTHRODIPLAX,ERYTHRODIPLAX UMBRATA,,,,,,,,,,4
EUKIEFFERIELLA,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,EUKIEFFERIELLA,EUKIEFFERIELLA,2,3,2,3,3,3,2,3,2.666666667,6
EUPERA,Genus,,FALSE,,,,,NA,NA,NA,CF,OK; NRSA,BU,NRSA,NA,,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,EUPERA,,,,,,,,,,,
EUPERA CUBENSIS,Species,,FALSE,,,,,NA,NA,NA,CF,OK; NRSA,BU,NRSA,NA,,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,EUPERA,EUPERA CUBENSIS,,,,,,,,,,5
EURYLOPHELLA,Genus,,FALSE,yes,yes,yes,,2,3,,CG,IA; MODNR; OK; MN; Tward; NRSA,CN,OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,EURYLOPHELLA,EURYLOPHELLA,2,1,2,1,2,3,1,3,1.833333333,3
FALLCEON,Genus,,FALSE,,,yes,,6,4,4_worse,"CG,SH",IA; NE; OK; Tward; NRSA; MN,SW,MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,FALLCEON,,,,,,,,,,,
FALLCEON QUILLERI,Species,,FALSE,,,yes,,6,4,4_worse,"CG,SH",IA; NE; OK; Tward; NRSA; MN,SW,MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,FALLCEON,FALLCEON QUILLERI,,,,,,,,,,4
FERRISSIA,Genus,,FALSE,,yes,,,5,4,4_middle,SC,IA; NE; MODNR; MN; NRSA,CB,OK; MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,ANCYLIDAE,FERRISSIA,FERRISSIA,,,,,,,,,,4
GALERUCELLA,Genus,,FALSE,,,,,NA,NA,NA,SH,NE,SP,NE,multi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,CHRYSOMELIDAE,GALERUCELLA,GALERUCELLA,5,5,3,4,4,4,3,5,4.166666667,99
GAMMARIDAE,Family,,FALSE,,,,,5,4,4_middle,CG,IA; NE; OK; MN,SP,NE; MN,uni,NRSA,,FALSE,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,,,,,,,,,,,,
GAMMARUS,Genus,,FALSE,,,,,5,4,4_middle,CG,IA; NE; MODNR; OK; MN; ; NRSA,SP,OK; MN; NRSA,uni,NRSA,,FALSE,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,GAMMARUS,GAMMARUS,,,,,,,,,,4
GELASTOCORIS,Genus,,FALSE,,,,,NA,NA,NA,PR,NE; MODNR; Tward,SK,NE; OK; Tward; NRSA,uni,Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,GELASTOCORIDAE,GELASTOCORIS,GELASTOCORIS,4,3,3,3,3,4,3,4,3.333333333,99
GELASTOCORIS OCULATUS,Species,,FALSE,,,,,NA,NA,NA,PR,NE; Tward,SK,NE; Tward; NRSA,uni,Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,GELASTOCORIDAE,GELASTOCORIS,GELASTOCORIS OCULATUS,4,3,3,3,3,4,3,4,3.333333333,99
GERRIDAE,Family,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; NRSA,SK,NE; MODNR; OK; MN,uni,NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,,,3,4,2,4,3,4,2,4,3.333333333,
GERRIS,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SK,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,GERRIS,GERRIS,3,5,3,5,4,4,3,5,4,99
GLOSSIPHONIIDAE,Family,,FALSE,,,,,7,4,4_worse,PR,IA; NE; OK; MN; NRSA,SP,NRSA; mixed,"multi,uni",NRSA,,FALSE,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,,,,,,,,,,,,9
GLYPTOTENDIPES,Genus,,FALSE,,,,,6,4,4_worse,"SH,CG,CF",MODNR; MN; Tward; NRSA; OK; NE,BU,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,GLYPTOTENDIPES,GLYPTOTENDIPES,5,3,1,3,4,5,1,5,3.5,6
GOELDICHIRONOMUS,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,GOELDICHIRONOMUS,GOELDICHIRONOMUS,5,2,2,2,4,4,2,5,3.166666667,6
GOELDICHIRONOMUS HOLOPRASINUS,Species,,FALSE,,,,,5,4,4_middle,CG,Tward; NRSA,BU,Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,GOELDICHIRONOMUS,GOELDICHIRONOMUS HOLOPRASINUS,5,2,2,2,4,4,2,5,3.166666667,6
GOMPHIDAE,Family,,FALSE,,,,yes,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; NRSA,BU,IA; NE; MODNR; OK; MN; NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,,3,2,1,3,3,4,1,4,2.666666667,
GOMPHURUS,Genus,,FALSE,,,,yes,5,4,4_middle,PR,NRSA,BU,NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,GOMPHURUS,,,,,,,,,,,
GOMPHUS,Genus,,FALSE,,,,yes,5,4,4_middle,PR,NRSA,BU,NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,GOMPHUS,GOMPHUS,3,2,1,3,3,5,1,5,2.833333333,4
GOMPHUS EXTERNUS,Species,,FALSE,,,,yes,5,4,4_middle,PR,NRSA,BU,NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,GOMPHUS,GOMPHUS EXTERNUS,3,2,1,3,3,5,1,5,2.833333333,4
GOMPHUS GRASLINELLUS,Species,,FALSE,,,,yes,5,4,4_middle,PR,NRSA,BU,NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,GOMPHUS,GOMPHUS GRASLINELLUS,3,2,1,3,3,5,1,5,2.833333333,4
GOMPHUS MILITARIS,Species,,FALSE,,,,yes,5,4,4_middle,PR,NRSA,BU,NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,GOMPHUS,GOMPHUS MILITARIS,3,2,1,3,3,5,1,5,2.833333333,4
GOMPHUS VASTUS,Species,,FALSE,,,,yes,5,4,4_middle,PR,NRSA,BU,NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,GOMPHUS,GOMPHUS VASTUS,2,2,1,3,3,5,1,5,2.666666667,4
GORDIIDAE,Family,,TRUE,,,,,5,4,4_middle,PA,IA; MODNR,NA,,NA,,,FALSE,NEMATOMORPHA,GORDIODEA,GORDIIDA,GORDIIDAE,,,,,,,,,,,,
GORDIUS,Genus,,TRUE,,,,,6,4,4_worse,PR,NRSA,BU,NRSA,NA,,,FALSE,NEMATOMORPHA,GORDIODEA,GORDIIDA,GORDIIDAE,GORDIUS,GORDIUS,,,,,,,,,,99
GYMNOCHTHEBIUS,Genus,,FALSE,,yes,,,NA,NA,NA,SC,Tward; NRSA,CN,NE; OK; Tward; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDRAENIDAE,GYMNOCHTHEBIUS,GYMNOCHTHEBIUS,,,,,,,,,,99
GYRAULUS,Genus,,FALSE,,yes,,,6,4,4_worse,SC,IA; NE; MODNR; OK; MN; ; NRSA,CB,OK; MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,GYRAULUS,GYRAULUS,,,,,,,,,,6
GYRETES,Genus,,FALSE,,,,,5,4,4_middle,PR,NE; MODNR; OK; Tward; NRSA,SW,MODNR; OK; Tward; NRSA,uni,Tward,warm,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,GYRINIDAE,GYRETES,GYRETES,2,4,2,3,3,2,2,4,2.666666667,99
GYRINIDAE,Family,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; NRSA,SW,IA; NE; MODNR; OK; MN; ;,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,GYRINIDAE,,,2,4,3,3,3,2,2,4,2.833333333,
GYRINUS,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,GYRINIDAE,GYRINUS,GYRINUS,2,4,3,3,3,2,2,4,2.833333333,99
HAEMOPIDAE,Family,,FALSE,,,,,NA,NA,NA,SH,NRSA,SP,NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,HAEMOPIDAE,,,,,,,,,,,,
HAEMOPIS,Genus,,FALSE,,,,,NA,NA,NA,"PR,SH",NE; MN; NRSA,SP,OK; NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,HAEMOPIDAE,HAEMOPIS,HAEMOPIS,,,,,,,,,,9
HAGENIUS,Genus,,FALSE,yes,,,yes,2,3,,PR,MODNR; OK; MN; Tward; NRSA,SP,MODNR; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,HAGENIUS,,1,2,1,3,3,3,1,3,2.166666667,
HAGENIUS BREVISTYLUS,Species,,FALSE,yes,,,yes,2,3,,PR,MODNR; OK; MN; Tward; NRSA,SP,MODNR; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,HAGENIUS,HAGENIUS BREVISTYLUS,1,2,1,3,3,3,1,3,2.166666667,4
HALIPLIDAE,Family,,FALSE,,yes,,,6,4,4_worse,PH,NRSA; MN; MODNR; IA,CN,IA; NE; OK; MN,multi,NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,,,3,4,3,3,3,2,2,4,3,
HALIPLUS,Genus,,FALSE,,yes,,,6,4,4_worse,"SH,PH",MODNR; OK; MN; NRSA,CB,OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,HALIPLUS,HALIPLUS,3,4,2,3,3,2,2,4,2.833333333,99
HALIPLUS TRIOPSIS,Species,,FALSE,,yes,,,6,4,4_worse,PH,IA; Tward; NRSA,CB,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,HALIPLUS,HALIPLUS TRIOPSIS,3,4,2,3,3,2,2,4,2.833333333,99
HARNISCHIA,Genus,,FALSE,,yes,,,5,4,4_middle,CG,NE; MODNR; OK; Tward; NRSA,"CB,BU",OK; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,HARNISCHIA,HARNISCHIA,4,3,1,3,3,4,1,4,3,6
HEBRIDAE,Family,,FALSE,,yes,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; ;,CB,MN,NA,,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,HEBRIDAE,,,3,3,3,3,3,3,3,3,3,
HEBRUS,Genus,,FALSE,,yes,,,5,4,4_middle,PR,MODNR; OK; MN; Tward; NRSA,CB,NRSA,uni,Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,HEBRIDAE,HEBRUS,HEBRUS,3,3,4,3,4,4,3,4,3.5,99
HELICHUS,Genus,,FALSE,,yes,,yes,5,4,4_middle,"SC,SH,CG",IA; MODNR; NRSA; Tward,CN,OK; MN; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,HELICHUS,HELICHUS,2,4,3,3,3,4,2,4,3.166666667,4
HELICHUS BASALIS,Species,,FALSE,,yes,,yes,5,4,4_middle,"SC,SH,CG",IA; MODNR; NRSA; Tward,CN,Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,HELICHUS,HELICHUS BASALIS,2,4,3,3,3,4,2,4,3.166666667,4
HELICHUS FASTIGIATUS,Species,,FALSE,yes,yes,,yes,2,3,,"SC,SH,CG",IA; MODNR; NRSA; Tward,CN,MN; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,HELICHUS,HELICHUS FASTIGIATUS,2,4,3,3,3,4,2,4,3.166666667,4
HELICHUS LITHOPHILUS,Species,,FALSE,,yes,,yes,5,4,4_middle,"SC,SH,CG",IA; MODNR; NRSA; Tward,CN,MN; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,HELICHUS,HELICHUS LITHOPHILUS,2,4,3,3,3,4,2,4,3.166666667,4
HELICHUS SUTURALIS,Species,,FALSE,,yes,,yes,5,4,4_middle,"SC,SH,CG",IA; MODNR; NRSA; Tward,CN,Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,HELICHUS,HELICHUS SUTURALIS,3,4,3,3,3,4,3,4,3.333333333,4
HELICOPSYCHE,Genus,,FALSE,,yes,yes,,5,4,4_middle,SC,IA; NE; MODNR; OK; MN; Tward,CN,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HELICOPSYCHIDAE,HELICOPSYCHE,HELICOPSYCHE,2,2,1,2,3,1,1,3,1.833333333,4
HELICOPSYCHE BOREALIS,Species,,FALSE,,yes,yes,,5,4,4_middle,SC,IA; NE; OK; MN; Tward,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HELICOPSYCHIDAE,HELICOPSYCHE,HELICOPSYCHE BOREALIS,2,2,1,2,3,1,1,3,1.833333333,4
HELICOPSYCHE PIORA,Species,,FALSE,,yes,yes,,5,4,4_middle,SC,NE; OK; Tward,CN,NE; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HELICOPSYCHIDAE,HELICOPSYCHE,HELICOPSYCHE PIORA,2,2,1,2,3,1,1,3,1.833333333,4
HELISOMA,Genus,,FALSE,,yes,,,5,4,4_middle,SC,IA; NE; MODNR; OK; MN; ; NRSA,CB,MN; NRSA,"multi,uni",NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,HELISOMA,HELISOMA,,,,,,,,,,6
HELOBDELLA,Genus,,FALSE,,,,,7,4,4_worse,PR,NE; OK; MN; NRSA,SP,OK; NRSA,multi,NRSA,,FALSE,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,HELOBDELLA,HELOBDELLA,,,,,,,,,,9
HELOBDELLA FUSCA,Species,,FALSE,,,,,7,4,4_worse,PR,IA; NE; MN; NRSA,SP,NRSA; mixed,multi,NRSA,,FALSE,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,HELOBDELLA,HELOBDELLA FUSCA,,,,,,,,,,9
HELOCHARES,Genus,,FALSE,,yes,,,5,4,4_middle,"PR,CG",NE; MODNR; Tward; NRSA;MN,CB,Tward,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HELOCHARES,HELOCHARES,2,4,1,3,3,3,1,4,2.666666667,99
HELOCHARES MACULICOLLIS,Species,,FALSE,,yes,,,5,4,4_middle,"PR,CG",Tward; NRSA,CB,Tward,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HELOCHARES,HELOCHARES MACULICOLLIS,2,4,1,3,3,3,1,4,2.666666667,99
HELOCOMBUS,Genus,,FALSE,,,,,NA,NA,NA,CG,MODNR; MN,SW,OK; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HELOCOMBUS,HELOCOMBUS,3,4,1,3,2,3,1,4,2.666666667,99
HELOPHORUS,Genus,,FALSE,,,,,6,4,4_worse,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,IA; NE; OK; MN; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,HELOPHORIDAE,HELOPHORUS,HELOPHORUS,3,3,1,2,3,1,1,3,2.166666667,99
HEMERODROMIA,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,MODNR; OK; MN; Tward; NRSA,"multi,uni",Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,EMPIDIDAE,HEMERODROMIA,HEMERODROMIA,3,4,5,3,4,2,2,5,3.5,10
HEPTAGENIA,Genus,,FALSE,,yes,yes,,5,4,4_middle,SC,IA; NE; MODNR; MN; NRSA; Tward,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,HEPTAGENIA,HEPTAGENIA,2,2,2,2,3,3,2,3,2.333333333,4
HEPTAGENIA ELEGANTULA,Species,,FALSE,,yes,yes,,7,4,4_worse,SC,IA; NE; NRSA; Tward,CN,NE; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,HEPTAGENIA,HEPTAGENIA ELEGANTULA,3,2,2,2,3,3,2,3,2.5,4
HEPTAGENIA FLAVESCENS,Species,,FALSE,,yes,yes,,5,4,4_middle,SC,IA; NE; MN; NRSA; Tward,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,HEPTAGENIA,HEPTAGENIA FLAVESCENS,2,2,2,2,3,3,2,3,2.333333333,4
HEPTAGENIA MARGINALIS,Species,,FALSE,,yes,yes,,5,4,4_middle,SC,NE; NRSA; Tward,CN,NE; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,HEPTAGENIA,HEPTAGENIA MARGINALIS,2,2,2,2,3,4,2,4,2.5,4
HEPTAGENIA PULLA,Species,,FALSE,,yes,yes,,5,4,4_middle,SC,IA; MN; NRSA; Tward,CN,MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,HEPTAGENIA,HEPTAGENIA PULLA,0,2,2,2,3,3,0,3,2,4
HEPTAGENIIDAE,Family,,FALSE,,yes,yes,,5,4,4_middle,SC,IA; NE; MODNR; OK; MN; NRSA,CN,NE; OK; MN,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,2,2,2,2,3,3,2,3,2.333333333,
HESPEROCORIXA,Genus,,FALSE,,,,,5,4,4_middle,PH,IA; MODNR; NRSA; Tward; MN,SW,IA; NE; MODNR; OK; MN; Tward; NRSA,uni,NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,HESPEROCORIXA,HESPEROCORIXA,2,4,3,3,4,3,2,4,3.166666667,99
HETAERINA,Genus,,FALSE,,yes,,yes,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,"CB,CN",NE; OK; MN; Tward; NRSA,semi,Tward,warm,FALSE,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,HETAERINA,HETAERINA,3,2,1,2,3,3,1,3,2.333333333,4
HETAERINA AMERICANA,Species,,FALSE,,yes,,yes,5,4,4_middle,PR,IA; NE; OK; MN; Tward; NRSA,"CB,CN",NE; MN; Tward; NRSA,semi,Tward,warm,FALSE,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,HETAERINA,HETAERINA AMERICANA,3,2,1,2,4,3,1,4,2.5,4
HETAERINA TITIA,Species,,FALSE,,yes,,yes,5,4,4_middle,PR,OK; MN; Tward; NRSA,"CB,CN",MN; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,HETAERINA,HETAERINA TITIA,,,,,,,,,,4
HETERELMIS,Genus,,FALSE,,yes,,yes,5,4,4_middle,CG,OK; Tward,CN,Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,HETERELMIS,,2,5,1,3,3,2,1,5,2.666666667,
HETERELMIS VULNERATA,Species,,FALSE,,yes,,yes,5,4,4_middle,CG,OK; Tward,CN,Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,HETERELMIS,HETERELMIS VULNERATA,2,5,1,3,3,2,1,5,2.666666667,4
HETEROCERIDAE,Family,,FALSE,,yes,,,6,4,4_worse,NA,mixed,CN,NE,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HETEROCERIDAE,,,4,4,3,3,3,3,3,4,3.333333333,
HETEROCLOEON,Genus,,FALSE,,,yes,,NA,NA,NA,SC,IA; NE; MODNR; OK; MN; NRSA; Tward,SW,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,HETEROCLOEON,HETEROCLOEON,,,,,,,,,,4
HETEROSTERNUTA,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; MODNR; OK; MN; Tward,SW,MODNR; MN; Tward,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HETEROSTERNUTA,HETEROSTERNUTA,,,,,,,,,,99
HETEROSTERNUTA DIVERSICORNIS,Species,,FALSE,,,,,5,4,4_middle,PR,IA; OK; Tward,SW,Tward,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HETEROSTERNUTA,HETEROSTERNUTA DIVERSICORNIS,,,,,,,,,,99
HETEROSTERNUTA PULCHER,Species,,FALSE,,,,,5,4,4_middle,PR,IA; OK; Tward,SW,Tward,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HETEROSTERNUTA,HETEROSTERNUTA PULCHER,,,,,,,,,,99
HETEROSTERNUTA WICKHAMI,Species,,FALSE,,,,,5,4,4_middle,PR,IA; OK; Tward,SW,Tward,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HETEROSTERNUTA,HETEROSTERNUTA WICKHAMI,,,,,,,,,,99
